state_name,district_name,data_completeness_score,data_confidence_tier,macro_population,macro_literacy_rate,macro_economic_establishments,macro_economic_employees,macro_nightlights_mean,chronic_diabetes_prevalence,chronic_hypertension_prevalence,chronic_cancer_incidence_aar,infra_hospitals_count,infra_phc_chc_count,infra_pmbjp_kendra_count,climate_rainfall_annual_mm,climate_rainfall_volatility,climate_rainfall_deviation_pct
ODISHA,RAYAGADA,92.85714285714286,HIGH,29.6875,3.4375000000000004,36.71875,34.21875,14.0625,90.390625,59.609375,67.96875,38.59375,56.32812499999999,21.328125,74.84375,77.65625,5.15625
ODISHA,NABARANGAPUR,78.57142857142857,MEDIUM,38.90625,0.9375,47.5,35.78125,21.40625,90.390625,59.609375,47.8125,38.59375,56.32812499999999,17.421875,2.03125,2.34375,84.21875
ODISHA,KORAPUT,92.85714285714286,HIGH,44.6875,2.34375,47.96875,52.5,20.46875,90.390625,59.609375,59.21875,12.578125000000002,70.859375,17.421875,79.21875,74.21875,33.28125
ODISHA,MALKANGIRI,92.85714285714286,HIGH,18.75,1.5625,18.125,16.09375,9.21875,90.390625,59.609375,77.8125,62.890625,30.546875,7.734375,74.21875,72.96875,75.0
CHHATTISGARH,KORIYA,57.14285714285714,LOW,20.46875,42.65625,15.0,20.9375,19.21875,35.46875,45.78125,85.0,12.578125000000002,36.328125,24.84375,68.90625,65.3125,12.1875
CHHATTISGARH,SURGUJA,78.57142857142857,MEDIUM,70.15625,12.34375,36.09375,40.46875,24.21875,34.0625,29.062500000000004,35.78125,1.171875,33.046875,23.671875,50.625,52.81249999999999,24.21875
CHHATTISGARH,JASHPUR,78.57142857142857,MEDIUM,26.25,34.6875,14.6875,15.0,22.03125,32.34375,43.125,75.0,12.578125000000002,45.46875,32.578125,48.90625,46.5625,11.875
CHHATTISGARH,RAIGARH,78.57142857142857,MEDIUM,47.65625,55.00000000000001,28.90625,41.875,61.40624999999999,33.90625,50.625,63.90625,62.890625,68.90625,39.53125,64.21875,75.46875,68.515625
CHHATTISGARH,KORBA,78.57142857142857,MEDIUM,38.59375,50.15625,83.75,82.65625,61.875,40.15625,55.625,53.125,12.578125000000002,47.890625,41.953125,67.1875,73.28125,34.0625
CHHATTISGARH,JANJGIR CHAMPA,50.0,LOW,52.03124999999999,53.125,30.625000000000004,32.34375,75.78125,39.375,40.9375,49.375,54.21875000000001,53.28125,35.546875,1.875,2.34375,69.84375
CHHATTISGARH,BILASPUR,78.57142857142857,MEDIUM,76.40625,40.78125,55.93749999999999,58.28124999999999,73.90625,37.34375,31.71875,28.59375,12.578125000000002,52.65625000000001,56.56250000000001,17.65625,79.84375,34.53125
CHHATTISGARH,KABEERDHAM,50.0,LOW,25.3125,12.5,49.375,52.03124999999999,40.46875,32.65625,49.0625,72.96875,50.15625,34.375,29.453125000000004,65.9375,59.375,52.34375
CHHATTISGARH,RAJNANDGAON,78.57142857142857,MEDIUM,49.53125,61.09375,42.1875,45.3125,27.187499999999996,33.125,50.46874999999999,54.0625,38.59375,64.53125,55.00000000000001,76.09375,87.34375,31.093749999999996
CHHATTISGARH,DURG,78.57142857142857,MEDIUM,84.53125,71.09375,75.15625,77.1875,72.1875,73.28125,42.34375,22.03125,38.59375,39.375,87.5,66.09375,80.15625,48.125
CHHATTISGARH,RAIPUR,78.57142857142857,MEDIUM,91.875,57.1875,80.625,85.46875,66.875,67.34375,39.6875,20.625,38.59375,47.890625,80.9375,65.15625,82.65625,51.24999999999999
CHHATTISGARH,MAHASAMUND,78.57142857142857,MEDIUM,31.71875,49.0625,23.59375,22.34375,51.24999999999999,36.71875,47.1875,68.4375,12.578125000000002,36.328125,37.5,65.625,78.59375,60.62499999999999
CHHATTISGARH,DHAMTARI,78.57142857142857,MEDIUM,24.375,69.21875,22.96875,21.71875,25.46875,39.84375,54.37499999999999,74.21875,38.59375,25.46875,35.546875,73.90625,84.21875,53.75
CHHATTISGARH,UTTAR BASTAR KANKER,57.14285714285714,LOW,22.96875,45.78125,66.40625,67.5,13.90625,37.8125,51.71875,74.53125,52.65625000000001,35.46875,21.328125,2.65625,2.34375,23.28125
CHHATTISGARH,BASTAR,78.57142857142857,MEDIUM,45.78125,6.09375,27.500000000000004,31.5625,18.125,28.749999999999996,39.375,61.40624999999999,38.59375,50.625,39.53125,84.21875,87.1875,41.5625
CHHATTISGARH,NARAYANPUR,71.42857142857143,MEDIUM,5.3125,2.03125,2.65625,2.65625,3.5937499999999996,32.5,41.09375,90.3125,12.578125000000002,3.359375,12.265625,80.46875,87.96875,31.406250000000004
CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,57.14285714285714,LOW,15.78125,0.625,38.75,41.5625,12.5,30.0,31.406250000000004,77.65625,3.4375000000000004,31.5625,12.265625,1.5625,2.34375,69.53125
CHHATTISGARH,BIJAPUR,78.57142857142857,MEDIUM,9.375,0.3125,2.96875,2.1875,3.28125,32.03125,41.875,89.53125,12.578125000000002,7.5,12.265625,87.5,93.4375,96.25
MADHYA PRADESH,SHEOPUR,92.85714285714286,HIGH,21.40625,8.4375,12.968750000000002,10.15625,20.0,45.234375,82.421875,77.03125,12.578125000000002,9.140625,17.421875,48.125,51.09375000000001,19.21875
MADHYA PRADESH,MORENA,92.85714285714286,HIGH,63.28125,40.9375,38.125,36.875,57.8125,45.234375,82.421875,38.59375,91.171875,26.875,26.25,30.0,38.90625,59.06249999999999
MADHYA PRADESH,BHIND,92.85714285714286,HIGH,55.15624999999999,56.40625,29.6875,29.375,63.90625,45.234375,82.421875,47.34375,62.890625,42.578125,17.421875,26.5625,37.1875,63.90625
MADHYA PRADESH,GWALIOR,92.85714285714286,HIGH,64.53125,64.375,79.84375,78.4375,78.4375,45.234375,82.421875,35.3125,87.734375,60.46875000000001,71.953125,34.375,38.75,46.5625
MADHYA PRADESH,DATIA,92.85714285714286,HIGH,24.0625,52.03124999999999,18.75,16.71875,60.9375,45.234375,82.421875,73.90625,62.890625,9.140625,21.328125,27.187499999999996,39.0625,61.09375
MADHYA PRADESH,SHIVPURI,92.85714285714286,HIGH,56.25,16.09375,37.34375,32.5,31.406250000000004,45.234375,82.421875,42.03125,12.578125000000002,23.359375,32.578125,49.84375,50.625,22.5
MADHYA PRADESH,TIKAMGARH,92.85714285714286,HIGH,46.5625,15.0,27.187499999999996,22.5,58.28124999999999,45.234375,82.421875,51.71875,12.578125000000002,13.28125,32.578125,56.56250000000001,59.84374999999999,14.531250000000002
MADHYA PRADESH,CHHATARPUR,92.85714285714286,HIGH,57.65625,20.625,55.3125,47.8125,42.34375,45.234375,82.421875,38.75,38.59375,57.89062499999999,65.0,54.37499999999999,54.6875,31.71875
MADHYA PRADESH,PANNA,92.85714285714286,HIGH,31.093749999999996,22.96875,21.71875,18.28125,23.4375,45.234375,82.421875,67.5,38.59375,15.078125,17.421875,57.65625,70.0,23.75
MADHYA PRADESH,SAGAR,92.85714285714286,HIGH,70.78125,58.12500000000001,84.84375,79.0625,47.5,45.234375,82.421875,20.9375,91.171875,58.59375,47.34375,66.5625,72.5,13.359375000000002
MADHYA PRADESH,DAMOH,92.85714285714286,HIGH,40.46875,37.96875,66.09375,53.125,33.4375,45.234375,82.421875,40.625,38.59375,17.734375,35.546875,60.9375,71.71875,15.46875
MADHYA PRADESH,SATNA,92.85714285714286,HIGH,68.28125,47.34375,72.8125,67.65625,64.53125,45.234375,82.421875,29.375,77.96875,68.90625,26.25,47.1875,56.40625,24.0625
MADHYA PRADESH,REWA,92.85714285714286,HIGH,70.46875,46.25,41.875,42.8125,66.25,45.234375,82.421875,32.96875,77.96875,58.59375,47.34375,26.25,37.5,6.71875
MADHYA PRADESH,UMARIA,92.85714285714286,HIGH,20.15625,25.78125,9.53125,10.46875,21.25,45.234375,82.421875,81.71875,12.578125000000002,10.3125,12.265625,39.375,48.90625,15.312500000000002
MADHYA PRADESH,NEEMUCH,92.85714285714286,HIGH,25.624999999999996,47.96875,35.625,33.4375,36.5625,45.234375,82.421875,72.03125,77.96875,13.28125,39.53125,42.5,76.09375,30.9375
MADHYA PRADESH,MANDSAUR,92.85714285714286,HIGH,43.75,50.625,42.65625,40.15625,43.28125,45.234375,82.421875,53.75,77.96875,51.87500000000001,39.53125,62.81250000000001,82.34375,34.6875
MADHYA PRADESH,RATLAM,92.85714285714286,HIGH,46.875,30.15625,45.78125,45.15625,58.12500000000001,45.234375,82.421875,52.96875,62.890625,44.6875,60.703125,64.375,80.3125,25.937500000000004
MADHYA PRADESH,UJJAIN,92.85714285714286,HIGH,63.74999999999999,51.87500000000001,76.40625,71.5625,66.71875,45.234375,82.421875,33.75,93.75,47.890625,65.0,63.90625,78.28125,32.03125
MADHYA PRADESH,SHAJAPUR,92.85714285714286,HIGH,48.59375,37.8125,35.15625,31.406250000000004,40.78125,45.234375,82.421875,50.15625,77.96875,15.078125,32.578125,76.875,87.03125,28.125
MADHYA PRADESH,DEWAS,92.85714285714286,HIGH,50.15625,38.59375,54.6875,60.3125,45.0,45.234375,82.421875,57.65625,87.734375,36.328125,63.28125,82.1875,91.09375,13.125
MADHYA PRADESH,DHAR,92.85714285714286,HIGH,67.5,11.25,43.75,58.4375,51.09375000000001,45.234375,82.421875,45.15625,87.734375,71.875,49.765625,43.90625,60.62499999999999,87.1875
MADHYA PRADESH,INDORE,92.85714285714286,HIGH,83.75,74.84375,87.34375,89.0625,93.4375,45.234375,82.421875,27.187499999999996,95.234375,73.125,94.375,63.125,77.5,16.09375
MADHYA PRADESH,WEST NIMAR,64.28571428571429,LOW,60.78125,17.65625,44.84375,48.90625,28.281250000000004,45.234375,82.421875,42.8125,55.93749999999999,57.49999999999999,48.59375,3.75,4.84375,6.09375
MADHYA PRADESH,BARWANI,92.85714285714286,HIGH,44.84375,1.25,21.40625,19.375,26.5625,45.234375,82.421875,56.875,62.890625,41.171875,35.546875,47.96875,59.53125,38.4375
MADHYA PRADESH,RAJGARH,92.85714285714286,HIGH,49.84375,15.46875,36.40625,31.25,50.78125,45.234375,82.421875,48.28125,87.734375,36.328125,26.25,83.75,90.78125,33.59375
MADHYA PRADESH,VIDISHA,92.85714285714286,HIGH,47.1875,38.28125,33.75,27.8125,39.375,45.234375,82.421875,50.78125,62.890625,39.375,26.25,76.25,81.875,20.3125
MADHYA PRADESH,BHOPAL,100.0,HIGH,70.625,73.75,73.4375,78.59375,93.28125,45.234375,82.421875,24.0625,87.734375,65.625,84.53125,84.375,91.25,24.6875
MADHYA PRADESH,SEHORE,92.85714285714286,HIGH,41.875,39.6875,32.96875,36.09375,42.5,45.234375,82.421875,62.81250000000001,77.96875,30.546875,39.53125,83.90625,92.1875,16.40625
MADHYA PRADESH,RAISEN,92.85714285714286,HIGH,43.125,47.8125,28.749999999999996,33.75,38.75,45.234375,82.421875,63.28125,93.75,30.546875,23.671875,81.71875,88.59375,16.25
MADHYA PRADESH,BETUL,92.85714285714286,HIGH,50.46874999999999,40.0,47.8125,48.59375,15.78125,45.234375,82.421875,51.09375000000001,38.59375,51.87500000000001,41.953125,83.4375,90.625,39.375
MADHYA PRADESH,HARDA,92.85714285714286,HIGH,16.71875,49.53125,15.78125,13.90625,29.375,45.234375,82.421875,82.5,12.578125000000002,4.921875,21.328125,84.53125,92.34375,7.968749999999999
MADHYA PRADESH,HOSHANGABAD,85.71428571428571,MEDIUM,39.6875,59.53125,27.65625,25.624999999999996,32.5,45.234375,82.421875,61.5625,77.96875,17.734375,5.3125,86.5625,93.28125,12.03125
MADHYA PRADESH,KATNI,92.85714285714286,HIGH,40.9375,46.5625,36.875,30.15625,49.0625,45.234375,82.421875,54.6875,38.59375,28.749999999999996,35.546875,40.78125,51.5625,12.65625
MADHYA PRADESH,JABALPUR,92.85714285714286,HIGH,72.1875,77.5,65.3125,62.81250000000001,81.40625,45.234375,82.421875,28.90625,91.171875,64.53125,73.125,59.375,69.0625,14.21875
MADHYA PRADESH,NARSIMHAPUR,92.85714285714286,HIGH,34.6875,62.18749999999999,23.4375,20.78125,49.53125,45.234375,82.421875,63.74999999999999,77.96875,25.46875,41.953125,6.406249999999999,28.125,20.78125
MADHYA PRADESH,DINDORI,92.85714285714286,HIGH,21.875,21.09375,13.593749999999998,11.71875,16.25,45.234375,82.421875,77.34375,12.578125000000002,28.749999999999996,7.734375,69.375,68.75,22.65625
MADHYA PRADESH,MANDLA,92.85714285714286,HIGH,32.65625,31.406250000000004,20.0,17.8125,15.46875,45.234375,82.421875,68.125,38.59375,45.46875,32.578125,72.1875,76.875,16.71875
MADHYA PRADESH,CHHINDWARA,92.85714285714286,HIGH,65.78125,49.84375,58.75,64.0625,18.4375,45.234375,82.421875,45.9375,93.75,81.484375,32.578125,82.03125,87.8125,35.9375
MADHYA PRADESH,SEONI,92.85714285714286,HIGH,44.375,52.5,37.8125,39.21875,20.625,45.234375,82.421875,55.78125000000001,77.96875,45.46875,35.546875,75.15625,82.8125,39.6875
MADHYA PRADESH,BALAGHAT,92.85714285714286,HIGH,55.00000000000001,66.40625,47.03125,42.96875,14.84375,45.234375,82.421875,43.28125,77.96875,52.65625000000001,32.578125,80.625,85.78125,45.3125
MADHYA PRADESH,GUNA,92.85714285714286,HIGH,39.84375,17.96875,29.375,27.34375,47.1875,45.234375,82.421875,60.0,38.59375,21.171875,17.421875,66.40625,73.4375,30.15625
MADHYA PRADESH,ASHOKNAGAR,85.71428571428571,MEDIUM,25.937500000000004,26.5625,17.96875,14.531250000000002,36.71875,45.234375,82.421875,72.8125,62.890625,6.484375000000001,12.265625,60.78125,63.125,55.78125000000001
MADHYA PRADESH,SHAHDOL,92.85714285714286,HIGH,33.59375,29.6875,20.46875,18.4375,28.4375,45.234375,82.421875,67.03125,62.890625,42.578125,32.578125,45.9375,55.15624999999999,18.4375
MADHYA PRADESH,ANUPPUR,85.71428571428571,MEDIUM,23.125,35.46875,17.65625,21.25,38.125,45.234375,82.421875,79.6875,12.578125000000002,26.875,32.578125,66.71875,65.625,62.03125000000001
MADHYA PRADESH,SIDHI,92.85714285714286,HIGH,35.9375,19.84375,15.625,15.312500000000002,41.25,45.234375,82.421875,66.09375,12.578125000000002,36.328125,17.421875,38.4375,50.31250000000001,12.812499999999998
MADHYA PRADESH,SINGRAULI,85.71428571428571,MEDIUM,37.5,12.03125,10.3125,8.75,65.9375,45.234375,82.421875,65.15625,12.578125000000002,17.734375,26.25,30.46875,44.6875,58.12500000000001
MADHYA PRADESH,JHABUA,92.85714285714286,HIGH,31.406250000000004,0.46875,19.6875,18.125,50.625,45.234375,82.421875,69.375,62.890625,19.609375,17.421875,36.71875,56.25,99.375
MADHYA PRADESH,ALIRAJPUR,85.71428571428571,MEDIUM,22.34375,0.15625,11.25,9.84375,27.34375,45.234375,82.421875,76.40625,12.578125000000002,15.078125,7.734375,37.03125,51.87500000000001,65.46875
MADHYA PRADESH,EAST NIMAR,78.57142857142857,MEDIUM,41.71875,27.8125,27.8125,28.4375,23.59375,45.234375,82.421875,61.875,38.59375,42.578125,20.0,73.75,84.0625,58.90625000000001
MADHYA PRADESH,BURHANPUR,85.71428571428571,MEDIUM,23.59375,21.5625,18.4375,22.03125,17.5,45.234375,82.421875,79.53125,12.578125000000002,13.28125,21.328125,64.6875,77.34375,56.09375
GUJARAT,KACHCHH,92.85714285714286,HIGH,65.9375,40.3125,75.0,80.9375,22.5,25.46875,38.75,51.24999999999999,62.890625,89.0625,82.109375,36.09375,72.03125,92.96875
GUJARAT,BANAS KANTHA,92.85714285714286,HIGH,82.8125,23.90625,68.4375,67.1875,28.125,30.78125,15.937499999999998,21.25,87.734375,98.125,52.03124999999999,37.34375,73.75,94.375
GUJARAT,PATAN,92.85714285714286,HIGH,43.90625,51.24999999999999,49.53125,44.375,30.0,72.1875,25.937500000000004,52.03124999999999,38.59375,73.125,47.34375,26.09375,60.3125,98.59375
GUJARAT,MAHESANA,92.85714285714286,HIGH,64.84375,84.0625,64.6875,70.15625,79.0625,79.375,64.53125,46.09375,77.96875,78.125,60.703125,23.90625,63.90625,95.46875
GUJARAT,SABAR KANTHA,92.85714285714286,HIGH,71.5625,58.28124999999999,64.0625,62.34375,41.5625,56.71874999999999,52.34375,31.5625,38.59375,64.53125,58.203125,50.9375,81.09375,57.1875
GUJARAT,GANDHINAGAR,92.85714285714286,HIGH,45.46875,84.84375,36.25,62.03125000000001,94.21875,72.578125,87.890625,82.1875,12.578125000000002,47.890625,47.34375,33.28125,70.78125,53.28125
GUJARAT,AHMADABAD,100.0,HIGH,98.90625,88.90625,97.8125,98.125,90.78125,78.59375,30.859375,5.78125,62.890625,97.1875,97.5,19.21875,49.53125,61.71875
GUJARAT,SURENDRANAGAR,92.85714285714286,HIGH,57.34375000000001,50.78125,43.90625,42.5,36.40625,66.5625,24.84375,42.1875,62.890625,71.875,44.453125,10.9375,26.406249999999996,84.6875
GUJARAT,RAJKOT,92.85714285714286,HIGH,89.6875,78.59375,91.25,94.53125,70.15625,37.578125,25.46875,32.34375,12.578125000000002,89.609375,95.46875,32.5,60.15625,82.1875
GUJARAT,JAMNAGAR,92.85714285714286,HIGH,67.1875,57.03125,79.21875,76.71875,75.3125,35.234375,28.4375,32.65625,12.578125000000002,58.59375,58.203125,29.843750000000004,58.59375,92.1875
GUJARAT,PORBANDAR,92.85714285714286,HIGH,17.5,65.46875,28.125,25.0,47.03125,66.875,25.156250000000004,76.25,91.171875,13.28125,26.25,58.90625000000001,80.625,82.34375
GUJARAT,JUNAGADH,92.85714285714286,HIGH,77.96875,65.3125,81.09375,75.78125,53.90625,73.828125,52.96875,18.4375,12.578125000000002,59.45312499999999,63.28125,56.875,81.71875,66.09375
GUJARAT,AMRELI,92.85714285714286,HIGH,48.75,61.71875,47.1875,55.93749999999999,30.78125,39.609375,13.828125,58.59375,62.890625,60.46875000000001,47.34375,21.71875,41.5625,87.5
GUJARAT,BHAVNAGAR,92.85714285714286,HIGH,79.375,60.3125,90.625,89.21875,49.84375,41.09375,40.078125,19.6875,38.59375,80.3125,63.28125,10.46875,25.156250000000004,87.34375
GUJARAT,ANAND,92.85714285714286,HIGH,66.09375,85.46875,68.59375,72.03125,73.125,38.203125,88.125,40.3125,38.59375,77.109375,58.203125,27.03125,70.15625,8.4375
GUJARAT,KHEDA,92.85714285714286,HIGH,69.53125,80.15625,68.90625,74.0625,68.90625,49.53125,63.125,38.125,62.890625,75.78125,65.0,25.937500000000004,57.49999999999999,9.21875
GUJARAT,PANCH MAHALS,92.85714285714286,HIGH,70.9375,42.34375,44.0625,55.78125000000001,46.5625,56.71874999999999,52.34375,37.65625,38.59375,70.390625,41.953125,44.6875,77.1875,98.28125
GUJARAT,DOHAD,85.71428571428571,MEDIUM,66.40625,7.656250000000001,25.46875,28.125,42.03125,56.71874999999999,52.34375,39.84375,38.59375,95.703125,85.9375,13.593749999999998,43.28125,99.84375
GUJARAT,VADODARA,92.85714285714286,HIGH,92.65625,72.1875,89.375,92.8125,85.625,37.03125,62.734375,23.28125,1.171875,85.703125,92.96875,46.875,82.03125,91.5625
GUJARAT,NARMADA,92.85714285714286,HIGH,17.65625,52.65625000000001,14.374999999999998,13.593749999999998,27.500000000000004,19.375,43.75,83.28125,62.890625,26.875,21.328125,83.59375,95.0,39.53125
GUJARAT,BHARUCH,92.85714285714286,HIGH,50.0,79.84375,57.03125,75.9375,89.6875,75.0,63.28125,84.0625,12.578125000000002,59.45312499999999,49.765625,50.78125,83.75,84.84375
GUJARAT,THE DANGS,57.14285714285714,LOW,8.4375,48.75,6.09375,5.3125,8.59375,2.34375,57.34375000000001,89.21875,48.90625,32.34375,14.531250000000002,72.03125,66.875,53.59374999999999
GUJARAT,NAVSARI,92.85714285714286,HIGH,42.96875,89.0625,42.8125,65.78125,58.4375,38.203125,55.00000000000001,86.09375,77.96875,64.53125,37.5,92.1875,97.8125,40.46875
GUJARAT,VALSAD,92.85714285714286,HIGH,55.46875,70.46875,55.625,76.09375,69.53125,35.234375,87.65625,84.375,38.59375,71.875,49.765625,97.8125,99.21875,62.96874999999999
GUJARAT,SURAT,92.85714285714286,HIGH,98.28125,88.28125,98.125,98.90625,94.53125,34.84375,55.859375,57.49999999999999,38.59375,96.09375,96.640625,85.78125,94.53125,44.0625
GUJARAT,TAPI,85.71428571428571,MEDIUM,24.53125,45.0,26.875,32.96875,31.71875,49.296875,87.890625,78.4375,62.890625,47.890625,26.25,81.25,92.5,63.125
DAMAN DIU,DIU,57.14285714285714,LOW,1.5625,82.5,2.5,4.0625,95.9375,40.625,56.56250000000001,92.96875,68.28125,35.15625,38.28125,44.84375,78.125,90.15625
DAMAN DIU,DAMAN,50.0,LOW,7.656250000000001,94.53125,8.75,34.84375,97.34375,29.375,73.4375,95.15625,24.375,33.59375,14.84375,97.65625,99.0625,11.09375
DADRA NAGAR HAVELI,DADRA NAGAR HAVELI,50.0,LOW,11.71875,57.8125,12.812499999999998,44.84375,95.3125,24.0625,65.0,95.3125,1.171875,44.0625,0.703125,98.28125,99.53125,7.03125
MAHARASHTRA,NANDURBAR,92.85714285714286,HIGH,52.81249999999999,24.53125,41.71875,40.625,37.1875,8.28125,62.734375,45.3125,62.890625,77.109375,12.265625,43.75,60.9375,6.5625
MAHARASHTRA,DHULE,92.85714285714286,HIGH,65.3125,53.75,62.65625,61.09375,35.78125,30.78125,56.40625,37.34375,62.890625,56.32812499999999,12.265625,34.0625,43.75,42.890625
MAHARASHTRA,JALGAON,92.85714285714286,HIGH,92.96875,69.0625,87.03125,83.75,44.21875,28.4375,54.21875000000001,8.125,62.890625,94.0625,44.453125,31.093749999999996,45.9375,26.718750000000004
MAHARASHTRA,BULDANA,92.85714285714286,HIGH,75.3125,81.40625,71.875,64.84375,39.84375,5.625,44.84375,22.34375,38.59375,74.375,66.328125,27.500000000000004,41.875,40.9375
MAHARASHTRA,AKOLA,92.85714285714286,HIGH,59.21875,93.125,74.6875,65.15625,56.09375,5.859375,41.484375,32.5,12.578125000000002,50.625,37.5,35.78125,46.25,36.5625
MAHARASHTRA,WASHIM,92.85714285714286,HIGH,37.8125,81.25,30.78125,27.03125,32.34375,3.28125,51.328125,59.06249999999999,38.59375,30.546875,26.25,55.3125,70.9375,21.40625
MAHARASHTRA,AMRAVATI,92.85714285714286,HIGH,79.6875,93.28125,84.6875,77.5,41.40625,17.1875,41.484375,14.84375,91.171875,84.140625,41.953125,58.75,79.375,45.0
MAHARASHTRA,WARDHA,100.0,HIGH,41.25,93.90625,62.96874999999999,57.03125,46.09375,5.859375,23.90625,2.1875,62.890625,43.515625,21.328125,81.09375,90.0,32.8125
MAHARASHTRA,NAGPUR,100.0,HIGH,95.78125,95.15625,94.53125,94.6875,74.21875,17.65625,43.28125,7.5,38.59375,95.0,53.43750000000001,82.5,88.90625,28.281250000000004
MAHARASHTRA,BHANDARA,92.85714285714286,HIGH,38.125,87.65625,59.06249999999999,54.0625,33.28125,7.34375,46.71875,55.00000000000001,62.890625,43.515625,21.328125,85.46875,91.875,10.625
MAHARASHTRA,GONDIYA,92.85714285714286,HIGH,42.34375,90.0,58.59375,52.65625000000001,25.0,3.9843749999999996,45.390625,51.87500000000001,12.578125000000002,55.3125,23.671875,84.84375,91.5625,36.09375
MAHARASHTRA,GADCHIROLI,92.85714285714286,HIGH,33.90625,62.81250000000001,46.5625,38.90625,10.46875,3.75,30.0,58.12500000000001,77.96875,61.40624999999999,7.734375,87.34375,93.59375,35.0
MAHARASHTRA,CHANDRAPUR,92.85714285714286,HIGH,67.8125,78.4375,77.65625,71.25,34.6875,6.875000000000001,47.5,26.5625,62.890625,79.375,26.25,83.28125,91.40625,27.8125
MAHARASHTRA,YAVATMAL,92.85714285714286,HIGH,78.125,82.03125,64.53125,60.62499999999999,36.09375,9.609375,32.1875,23.75,62.890625,83.359375,41.953125,76.71875,86.71875,28.59375
MAHARASHTRA,NANDED,92.85714285714286,HIGH,84.6875,58.59375,77.1875,71.71875,48.125,9.296875,29.6875,15.937499999999998,87.734375,88.4375,68.125,78.90625,90.3125,91.40625
MAHARASHTRA,HINGOLI,85.71428571428571,MEDIUM,37.1875,65.15625,32.8125,26.718750000000004,42.96875,9.296875,31.171875,56.56250000000001,62.890625,25.46875,32.578125,41.09375,64.6875,22.96875
MAHARASHTRA,PARBHANI,92.85714285714286,HIGH,59.68750000000001,53.43750000000001,59.375,49.0625,50.15625,23.515625,50.85937499999999,35.9375,62.890625,46.484375,49.765625,35.15625,51.24999999999999,93.4375
MAHARASHTRA,JALNA,92.85714285714286,HIGH,63.125,46.40625,69.53125,60.0,41.875,20.78125,56.875,28.4375,38.59375,57.89062499999999,69.453125,18.75,35.78125,84.53125
MAHARASHTRA,AURANGABAD,92.85714285714286,HIGH,89.0625,67.1875,86.875,85.15625,62.34375,26.640625,48.59375,3.4375000000000004,77.96875,84.140625,85.3125,23.28125,34.0625,66.25
